id,timestamp,id,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
660,1747342606870,1427.0,-0.93,-1.24,3.24,218.52666666666667,-37.943333333333335,132.97333333333333
661,1747342606880,1429.5,-0.93,-1.24,3.24,181.46,-49.5,101.56
662,1747342606890,1432.0,-0.93,-1.24,3.24,181.46,-49.5,101.56
663,1747342606900,1434.5,-0.93,-1.24,3.24,181.46,-49.5,101.56
664,1747342606910,1437.0,-0.7399999999999999,-1.62,2.52,5.86,4.21,87.33999999999999
665,1747342606920,1439.5,-0.74,-1.62,2.52,5.86,4.21,87.34
666,1747342606930,1442.0,-0.7399999999999999,-1.62,2.52,5.86,4.21,87.33999999999999
667,1747342606940,1444.5,-0.925,-1.57,2.54,5.86,4.21,87.34
668,1747342606950,1447.0,-1.11,-1.5200000000000002,2.56,-105.77,116.52,51.03
669,1747342606960,1449.5,-1.11,-1.52,2.56,-105.77,116.52,51.03
670,1747342606970,1451.5,-1.11,-1.52,2.56,-105.77,116.52,51.03
671,1747342606980,1454.0,-1.0533333333333335,-1.3366666666666667,2.54,-149.23,82.05333333333333,-22.74333333333333
672,1747342606990,1456.5,-0.94,-0.97,2.5,-236.15,13.12,-170.29
673,1747342607000,1459.0,-0.94,-0.9700000000000001,2.5,-236.15,13.12,-170.29
674,1747342607010,1462.0,-0.94,-0.9700000000000001,2.5,-236.15,13.12,-170.29
675,1747342607020,1464.5,-0.6849999999999999,-0.585,2.255,-262.605,26.424999999999997,-186.70499999999998
676,1747342607030,1466.5,-0.43,-0.2,2.01,-289.06,39.73,-203.12
677,1747342607040,1469.0,-0.43,-0.20000000000000004,2.01,-289.06,39.73,-203.12
678,1747342607050,1471.5,-0.43,-0.2,2.01,-289.06,39.73,-203.12
679,1747342607060,1474.0,-0.4166666666666667,-0.05000000000000001,2.043333333333333,-312.15333333333336,61.48,-200.86333333333334
680,1747342607070,1476.5,-0.39,0.25,2.11,-358.34,104.98,-196.35
681,1747342607080,1479.0,-0.38999999999999996,0.25,2.11,-358.34,104.98,-196.35
682,1747342607090,1481.5,-0.39,0.25,2.11,-358.34,104.98,-196.35
683,1747342607100,1483.5,-0.45,0.89,1.9,-382.11,71.625,-220.33499999999998
684,1747342607110,1486.0,-0.45,0.89,1.8999999999999997,-405.87999999999994,38.27,-244.32000000000002
685,1747342607120,1489.0,-0.45,0.89,1.8999999999999997,-405.87999999999994,38.27,-244.32000000000002
686,1747342607130,1491.5,-0.45,0.89,1.9,-405.88,38.27,-244.32
687,1747342607140,1493.5,-0.32,1.11,1.48,-397.95,2.75,-262.45
688,1747342607150,1496.0,-0.32,1.11,1.4799999999999998,-397.95,2.75,-262.45
689,1747342607160,1499.0,-0.32,1.11,1.4799999999999998,-397.95,2.75,-262.45
690,1747342607170,1501.5,-0.32,1.11,1.48,-397.95,2.75,-262.45
691,1747342607180,1504.0,-0.05000000000000001,0.94,0.75,-299.13,-129.64,-237.61
692,1747342607190,1506.5,-0.05,0.94,0.75,-299.13,-129.64,-237.61
693,1747342607200,1509.0,-0.05000000000000001,0.94,0.75,-299.13,-129.64,-237.61
694,1747342607210,1511.5,-0.05,0.94,0.75,-299.13,-129.64,-237.61
695,1747342607220,1514.0,-0.21,0.88,0.08,-161.25,-43.52,-70.01
696,1747342607230,1516.5,-0.21,0.88,0.08,-161.25,-43.52,-70.01
697,1747342607240,1518.5,-0.21,0.88,0.08,-161.25,-43.52,-70.01
698,1747342607250,1521.0,-0.19666666666666666,0.9733333333333333,-0.03,-110.10333333333334,-7.060000000000002,-42.52333333333333
699,1747342607260,1524.0,-0.17,1.16,-0.25,-7.81,65.86,12.449999999999998
700,1747342607270,1526.5,-0.17,1.16,-0.25,-7.81,65.86,12.45
701,1747342607280,1529.0,-0.17,1.16,-0.25,-7.81,65.86,12.449999999999998
702,1747342607290,1531.5,-0.020000000000000004,1.025,-0.485,82.55,16.725,45.47
703,1747342607300,1533.5,0.13,0.89,-0.72,172.91,-32.41,78.49
704,1747342607310,1536.0,0.13,0.89,-0.7200000000000001,172.91,-32.41,78.49
705,1747342607320,1539.0,0.13,0.89,-0.7200000000000001,172.91,-32.41,78.49
706,1747342607330,1541.5,0.065,1.135,-0.32,278.32,-2.1949999999999985,86.455
707,1747342607340,1544.0,0.0,1.38,0.08,383.73,28.02,94.42
708,1747342607350,1546.5,0.0,1.38,0.08,383.73,28.02,94.42
709,1747342607360,1549.0,0.0,1.38,0.08,383.73,28.02,94.42
710,1747342607370,1551.5,-0.01,1.46,1.41,400.88,52.035,130.43
711,1747342607380,1553.5,-0.01,1.46,1.41,418.03,76.05,166.44
712,1747342607390,1556.0,-0.01,1.46,1.41,418.03,76.05,166.44
713,1747342607400,1558.5,-0.01,1.46,1.41,418.03,76.05,166.44
714,1747342607410,1561.0,-0.10333333333333333,1.0466666666666666,1.8233333333333333,398.49666666666667,38.81666666666666,154.48
715,1747342607420,1563.5,-0.15,0.84,2.03,388.73,20.2,148.5
716,1747342607430,1565.5,-0.15,0.84,2.03,388.73,20.2,148.5
717,1747342607440,1568.0,-0.15,0.84,2.03,388.73,20.2,148.5
718,1747342607450,1571.0,-0.04,0.5,1.87,313.96,29.66,144.47
719,1747342607460,1573.5,-0.04,0.5,1.87,313.96,29.66,144.47
720,1747342607470,1576.0,-0.04,0.5,1.87,313.96,29.66,144.47
721,1747342607480,1578.5,-0.175,0.29,2.085,304.135,30.545,176.24
722,1747342607490,1581.0,-0.31,0.08,2.3,294.31,31.429999999999996,208.01
723,1747342607500,1583.5,-0.31,0.08,2.3,294.31,31.43,208.01
724,1747342607510,1586.0,-0.31,0.08,2.3,294.31,31.429999999999996,208.01
725,1747342607520,1588.5,-0.56,-0.325,2.855,256.01,-14.620000000000001,173.095
726,1747342607530,1591.0,-0.81,-0.73,3.41,217.71,-60.669999999999995,138.18
727,1747342607540,1594.0,-0.81,-0.73,3.41,217.71,-60.669999999999995,138.18
728,1747342607550,1596.0,-0.81,-0.73,3.41,217.71,-60.67,138.18
729,1747342607560,1597.0,-0.74,-1.07,2.85,56.4,-33.45,97.05
730,1747342607570,1598.5,-0.74,-1.07,2.85,56.4,-33.45,97.05
731,1747342607580,1601.0,-0.7399999999999999,-1.07,2.85,56.4,-33.45,97.05
732,1747342607590,1604.0,-0.7399999999999999,-1.07,2.85,56.4,-33.45,97.05
733,1747342607600,1606.5,-0.89,-1.24,2.54,9.125,33.17,94.88
734,1747342607610,1609.0,-0.89,-1.24,2.54,-38.15,99.79,92.71
735,1747342607620,1611.5,-0.89,-1.24,2.54,-38.15,99.79,92.71
736,1747342607630,1614.0,-0.89,-1.24,2.54,-38.15,99.79,92.71
737,1747342607640,1616.5,-0.91,-1.01,2.48,-170.17,53.71,-54.2
738,1747342607650,1619.0,-0.91,-1.01,2.48,-170.17,53.71,-54.20000000000001
739,1747342607660,1622.0,-0.91,-1.01,2.48,-170.17,53.71,-54.20000000000001
740,1747342607670,1624.5,-0.91,-1.01,2.48,-170.17,53.71,-54.2
741,1747342607680,1627.0,-0.6633333333333334,-0.71,2.0533333333333332,-210.41,49.11000000000001,-138.79333333333332
742,1747342607690,1629.5,-0.54,-0.56,1.84,-230.53,46.81,-181.09
743,1747342607700,1632.0,-0.54,-0.56,1.84,-230.53,46.81,-181.09
744,1747342607710,1635.0,-0.48,-0.4100000000000001,1.93,-269.32666666666665,55.11333333333334,-196.04333333333332
745,1747342607720,1637.5,-0.36,-0.11,2.11,-346.92,71.72,-225.95
746,1747342607730,1640.0,-0.36000000000000004,-0.11,2.11,-346.92,71.72,-225.94999999999996
747,1747342607740,1642.5,-0.36,-0.11,2.11,-346.92,71.72,-225.95
748,1747342607750,1645.0,-0.39666666666666667,0.11000000000000003,2.0233333333333334,-371.9666666666667,45.026666666666664,-247.51666666666665
749,1747342607760,1648.0,-0.47,0.55,1.8500000000000003,-422.06,-8.36,-290.65
750,1747342607770,1650.5,-0.47,0.55,1.85,-422.06,-8.36,-290.65
751,1747342607780,1653.0,-0.47,0.55,1.8500000000000003,-422.06,-8.36,-290.65
752,1747342607790,1656.0,-0.4366666666666667,0.8966666666666668,1.5033333333333332,-428.57,-20.343333333333334,-294.31333333333333
753,1747342607800,1658.5,-0.42,1.07,1.33,-441.59,-44.31,-301.64
754,1747342607810,1661.0,-0.42,1.07,1.33,-441.59,-44.31,-301.64
755,1747342607820,1664.0,-0.42,1.07,1.33,-441.59,-44.31,-301.64
756,1747342607830,1666.5,-0.26,1.06,0.53,-390.32,-128.66,-276.12
757,1747342607840,1669.0,-0.26,1.06,0.53,-390.32,-128.66,-276.12
758,1747342607850,1671.5,-0.26,1.06,0.53,-390.32,-128.66,-276.12
759,1747342607860,1674.0,-0.26,1.06,0.53,-390.32,-128.66,-276.12
760,1747342607870,1676.5,0.07,0.68,-0.45,-158.33,-149.9,-178.28
761,1747342607880,1679.0,0.07,0.68,-0.45,-158.33,-149.9,-178.28
762,1747342607890,1681.5,0.07,0.68,-0.45,-158.33,-149.9,-178.28
763,1747342607900,1684.0,0.07,0.68,-0.45,-158.33,-149.9,-178.28
764,1747342607910,1686.5,-0.36,1.06,-0.12,-67.08,96.68,23.32
765,1747342607920,1689.0,-0.36000000000000004,1.06,-0.12,-67.08,96.68,23.320000000000004
766,1747342607930,1691.5,-0.36,1.06,-0.12,-67.08,96.68,23.32
767,1747342607940,1694.0,-0.25,0.9866666666666667,-0.26666666666666666,-67.08,96.68,23.320000000000004
768,1747342607950,1696.5,-0.03,0.84,-0.56,97.6,83.8,114.07
769,1747342607960,1699.0,-0.03,0.84,-0.56,97.59999999999998,83.8,114.07
770,1747342607970,1701.5,-0.03,0.84,-0.56,97.6,83.8,114.07
771,1747342607980,1704.0,0.006666666666666668,0.9566666666666667,-0.38000000000000006,188.46,51.330000000000005,111.57
772,1747342607990,1706.5,0.08,1.19,-0.02,370.18,-13.61,106.57
773,1747342608000,1709.0,0.08,1.19,-0.02,370.18,-13.61,106.57
774,1747342608010,1711.5,0.08,1.19,-0.02,370.18,-13.61,106.57
775,1747342608020,1713.5,-0.065,1.3599999999999999,0.7,370.18,-13.61,106.57
776,1747342608030,1716.0,-0.21,1.53,1.42,430.24,128.85,239.62
777,1747342608040,1718.5,-0.21,1.53,1.42,430.24,128.85,239.62
778,1747342608050,1721.0,-0.21,1.53,1.42,430.24,128.85,239.62
779,1747342608060,1723.5,-0.5,0.64,2.39,430.39,81.515,223.01999999999998
780,1747342608070,1725.5,-0.5,0.64,2.39,430.54,34.18,206.42
781,1747342608080,1728.0,-0.5,0.64,2.39,430.54,34.18,206.42
782,1747342608090,1730.5,-0.5,0.64,2.39,430.54,34.18,206.42
783,1747342608100,1733.0,-0.29,0.03,2.3,381.09999999999997,12.453333333333333,134.4
784,1747342608110,1735.5,-0.29,0.03,2.3,356.38,1.59,98.39
785,1747342608120,1738.0,-0.29,0.03,2.3,356.37999999999994,1.59,98.39
786,1747342608130,1740.5,-0.29,0.03,2.3,356.38,1.59,98.39
787,1747342608140,1743.0,-0.18000000000000002,-0.3,1.7700000000000002,278.3,58.876666666666665,146.36333333333332
788,1747342608150,1745.5,-0.18,-0.3,1.77,239.26,87.52,170.35
789,1747342608160,1747.5,-0.18,-0.3,1.77,239.26,87.52,170.35
790,1747342608170,1750.0,-0.18000000000000002,-0.3,1.7700000000000002,239.26,87.52,170.35
791,1747342608180,1753.0,-0.54,-0.89,2.46,237.79,-21.97,86.98
792,1747342608190,1755.5,-0.54,-0.89,2.46,237.79,-21.97,86.98
793,1747342608200,1758.0,-0.54,-0.89,2.46,237.79,-21.97,86.98
794,1747342608210,1761.0,-0.4566666666666667,-1.0366666666666668,2.61,185.97333333333333,-23.94333333333333,75.72666666666667
795,1747342608220,1764.0,-0.29,-1.33,2.91,82.34,-27.89,53.22
796,1747342608230,1766.5,-0.29,-1.33,2.91,82.34,-27.89,53.22
797,1747342608240,1769.0,-0.29,-1.33,2.91,82.34,-27.89,53.22
798,1747342608250,1771.5,-0.47,-1.415,2.66,82.34,-27.89,53.22
799,1747342608260,1774.0,-0.65,-1.5,2.41,-83.68,132.32,119.26
800,1747342608270,1777.0,-0.65,-1.5,2.41,-83.68,132.32,119.26
801,1747342608280,1779.5,-0.65,-1.5,2.41,-83.68,132.32,119.26
802,1747342608290,1782.0,-0.7633333333333333,-1.42,2.5866666666666664,-105.63333333333333,89.35333333333334,46.446666666666665
803,1747342608300,1784.5,-0.99,-1.26,2.94,-149.54,3.42,-99.18
804,1747342608310,1787.0,-0.9899999999999999,-1.26,2.94,-149.54,3.42,-99.18
805,1747342608320,1789.5,-0.99,-1.26,2.94,-149.54,3.42,-99.18
806,1747342608330,1792.0,-0.58,-0.54,2.35,-214.2733333333333,-29.986666666666665,-161.23333333333332
807,1747342608340,1795.0,-0.58,-0.54,2.35,-246.64,-46.69,-192.26
808,1747342608350,1797.5,-0.58,-0.54,2.35,-246.64,-46.69,-192.26
809,1747342608360,1799.5,-0.58,-0.54,2.35,-246.64,-46.69,-192.26
810,1747342608370,1802.0,-0.32,0.09000000000000001,1.99,-342.77,56.21,-185.49
811,1747342608380,1804.5,-0.32,0.09,1.99,-342.77,56.21,-185.49
812,1747342608390,1807.0,-0.32,0.09000000000000001,1.99,-342.77,56.21,-185.49
813,1747342608400,1810.0,-0.30333333333333334,0.28,1.9166666666666667,-360.90000000000003,47.89000000000001,-197.1866666666667
814,1747342608410,1812.5,-0.27,0.66,1.77,-397.16,31.25,-220.58
815,1747342608420,1815.0,-0.27,0.66,1.7700000000000002,-397.16,31.25,-220.58
816,1747342608430,1818.0,-0.27,0.66,1.7700000000000002,-397.16,31.25,-220.58
817,1747342608440,1820.5,-0.225,0.9450000000000001,1.545,-398.35,1.4649999999999999,-228.455
818,1747342608450,1823.0,-0.18000000000000002,1.23,1.32,-399.54,-28.320000000000004,-236.33
819,1747342608460,1825.5,-0.18,1.23,1.32,-399.54,-28.32,-236.33
820,1747342608470,1828.0,-0.18000000000000002,1.23,1.32,-399.54,-28.320000000000004,-236.33
821,1747342608480,1831.0,-0.09999999999999999,1.21,0.7799999999999999,-388.55333333333334,-46.913333333333334,-199.71
822,1747342608490,1833.5,-0.06,1.2,0.51,-383.06,-56.21,-181.4
823,1747342608500,1836.0,-0.06,1.2,0.51,-383.06,-56.21,-181.4
824,1747342608510,1838.0,-0.06,1.2,0.51,-383.06,-56.21,-181.4
825,1747342608520,1840.0,-0.06999999999999999,1.1533333333333333,0.23666666666666666,-329.7133333333333,-76.94333333333333,-142.25333333333333
826,1747342608530,1842.5,-0.09,1.06,-0.31,-223.02,-118.41,-63.96
827,1747342608540,1845.0,-0.09000000000000001,1.06,-0.31,-223.02,-118.41000000000001,-63.96
828,1747342608550,1848.0,-0.09000000000000001,1.06,-0.31,-223.02,-118.41000000000001,-63.96
829,1747342608560,1850.5,-0.44,1.33,-0.47,-121.4,-86.85499999999999,-13.855
830,1747342608570,1853.0,-0.44,1.33,-0.47,-19.78,-55.29999999999999,36.25
831,1747342608580,1855.5,-0.44,1.33,-0.47,-19.78,-55.3,36.25
832,1747342608590,1857.5,-0.44,1.33,-0.47,-19.78,-55.3,36.25
833,1747342608600,1860.0,-0.12666666666666668,1.0633333333333335,-0.8300000000000001,108.96666666666665,-11.76,53.54333333333333
834,1747342608610,1863.0,0.03,0.93,-1.01,173.34,10.01,62.19
835,1747342608620,1865.5,0.03,0.93,-1.01,173.34,10.01,62.19
836,1747342608630,1867.5,0.03,0.93,-1.01,173.34,10.01,62.19
837,1747342608640,1869.5,0.16,1.37,0.28,444.15,77.94,56.09
838,1747342608650,1872.0,0.16,1.37,0.28,444.1499999999999,77.94,56.09
839,1747342608660,1875.0,0.16,1.37,0.28,444.1499999999999,77.94,56.09
840,1747342608670,1878.0,0.07333333333333333,1.4333333333333336,1.05,448.91333333333336,92.67,114.23666666666668
841,1747342608680,1880.5,-0.1,1.56,2.59,458.44,122.13,230.53
842,1747342608690,1882.5,-0.1,1.56,2.59,458.44,122.13,230.53
843,1747342608700,1885.0,-0.10000000000000002,1.5599999999999998,2.59,458.44,122.13,230.53
844,1747342608710,1888.0,-0.4466666666666666,0.8533333333333334,2.736666666666667,438.46000000000004,16.01,194.35666666666668
845,1747342608720,1890.5,-0.62,0.5,2.81,428.47,-37.05,176.27
846,1747342608730,1893.0,-0.62,0.5,2.81,428.47,-37.05,176.27
847,1747342608740,1895.5,-0.62,0.5,2.81,428.47,-37.05,176.27
848,1747342608750,1898.0,-0.4066666666666667,0.2866666666666667,2.223333333333333,397.20000000000005,-16.64333333333333,164.79666666666665
849,1747342608760,1901.0,-0.3,0.18000000000000002,1.93,334.66,24.17,141.85
850,1747342608770,1903.5,-0.3,0.18,1.93,334.66,24.17,141.85
851,1747342608780,1906.0,-0.3,0.18000000000000002,1.93,334.66,24.17,141.85
852,1747342608790,1909.0,-0.36000000000000004,0.06,1.59,276.79333333333335,64.61666666666667,176.19000000000003
853,1747342608800,1911.5,-0.36,0.06,1.59,247.86,84.84,193.36
854,1747342608810,1914.0,-0.36000000000000004,0.06,1.59,247.86,84.84,193.36
855,1747342608820,1916.5,-0.36,0.06,1.59,247.86,84.84,193.36
856,1747342608830,1919.0,-0.6,-0.41,2.13,260.9266666666667,-28.80666666666666,121.82666666666667
857,1747342608840,1922.0,-0.6,-0.41,2.13,267.46,-85.63,86.06
858,1747342608850,1924.5,-0.6,-0.41,2.13,267.46,-85.63,86.06
859,1747342608860,1927.0,-0.5399999999999999,-0.5433333333333333,2.35,229.18999999999997,-74.48333333333333,79.63
860,1747342608870,1929.5,-0.42,-0.81,2.79,152.65,-52.19,66.77
861,1747342608880,1932.0,-0.42,-0.81,2.7900000000000005,152.65,-52.19,66.77
862,1747342608890,1934.5,-0.42,-0.81,2.79,152.65,-52.19,66.77
863,1747342608900,1937.0,-0.42,-0.81,2.7900000000000005,152.65,-52.19,66.77
864,1747342608910,1940.0,-0.63,-1.28,2.53,0.31,126.77,147.77
865,1747342608920,1942.5,-0.63,-1.28,2.53,0.31,126.77,147.77
866,1747342608930,1944.5,-0.63,-1.28,2.53,0.31,126.77,147.77
867,1747342608940,1947.0,-0.8833333333333333,-1.2333333333333334,2.8366666666666664,-33.26,94.03333333333332,96.21333333333335
868,1747342608950,1950.0,-1.01,-1.21,2.99,-100.40000000000002,28.56,-6.900000000000001
869,1747342608960,1952.5,-1.01,-1.21,2.99,-100.4,28.56,-6.9
870,1747342608970,1955.0,-1.01,-1.21,2.99,-100.40000000000002,28.56,-6.900000000000001
871,1747342608980,1957.5,-0.58,-0.56,2.34,-214.11,-47.91,-141.97
872,1747342608990,1960.0,-0.58,-0.56,2.34,-214.11,-47.91,-141.97
873,1747342609000,1962.5,-0.58,-0.56,2.34,-214.11,-47.91,-141.97
874,1747342609010,1965.0,-0.58,-0.56,2.34,-214.11,-47.91,-141.97
875,1747342609020,1967.5,-0.38,-0.09,2.0,-283.51,53.89,-144.78
876,1747342609030,1970.0,-0.38000000000000006,-0.09000000000000001,2.0,-283.51,53.89000000000001,-144.78
877,1747342609040,1972.5,-0.38,-0.09,2.0,-283.51,53.89,-144.78
878,1747342609050,1975.0,-0.37666666666666665,0.06333333333333334,2.01,-314.19,57.14666666666667,-154.46333333333334
879,1747342609060,1977.5,-0.37,0.37,2.03,-375.55,63.66,-173.83
880,1747342609070,1980.0,-0.36999999999999994,0.36999999999999994,2.03,-375.55,63.66,-173.83
881,1747342609080,1983.0,-0.36999999999999994,0.36999999999999994,2.03,-375.55,63.66,-173.83
882,1747342609090,1985.5,-0.33499999999999996,0.685,1.825,-386.65999999999997,23.529999999999998,-207.645
883,1747342609100,1988.0,-0.3,1.0,1.62,-397.77,-16.6,-241.46
884,1747342609110,1990.5,-0.3,1.0,1.62,-397.77,-16.6,-241.46
885,1747342609120,1992.5,-0.3,1.0,1.62,-397.77,-16.6,-241.46
886,1747342609130,1994.5,-0.24,1.145,1.315,-401.065,-21.82,-227.265
887,1747342609140,1996.5,-0.18,1.29,1.01,-404.36,-27.04,-213.07
888,1747342609150,1999.0,-0.18000000000000002,1.29,1.01,-404.35999999999996,-27.040000000000003,-213.07000000000002
889,1747342609160,2002.0,-0.18000000000000002,1.29,1.01,-404.35999999999996,-27.040000000000003,-213.07000000000002
890,1747342609170,2004.5,0.03,1.02,0.21,-347.045,-61.55499999999999,-194.855
891,1747342609180,2006.5,0.03,1.02,0.21,-289.73,-96.07,-176.64
892,1747342609190,2009.0,0.03,1.02,0.21,-289.73,-96.07,-176.64
893,1747342609200,2012.0,0.03,1.02,0.21,-289.73,-96.07,-176.64
894,1747342609210,2014.0,-0.11,0.76,0.07,-289.73,-96.07,-176.64
895,1747342609220,2016.0,-0.11,0.7600000000000001,0.07,-106.81,-64.09,-59.14000000000001
896,1747342609230,2018.5,-0.11,0.76,0.07,-106.81,-64.09,-59.14
897,1747342609240,2021.0,-0.11,0.7600000000000001,0.07,-106.81,-64.09,-59.14000000000001
898,1747342609250,2023.5,-0.19,1.15,-0.19,-33.39,36.01,62.74
899,1747342609260,2026.0,-0.19000000000000003,1.15,-0.19000000000000003,-33.39,36.01,62.74
900,1747342609270,2028.5,-0.19,1.15,-0.19,-33.39,36.01,62.74
901,1747342609280,2030.5,-0.19,1.15,-0.19,-33.39,36.01,62.74
902,1747342609290,2033.0,-0.08,0.93,-0.34,129.21,32.589999999999996,74.90666666666667
903,1747342609300,2035.5,-0.08,0.93,-0.34,210.51,30.88,80.99
904,1747342609310,2037.5,-0.08,0.93,-0.34,210.51,30.88,80.99
905,1747342609320,2040.0,-0.06666666666666667,1.0866666666666667,-0.04,210.51,30.88,80.99
906,1747342609330,2043.0,-0.04,1.3999999999999997,0.56,346.62000000000006,81.79,111.51
907,1747342609340,2045.5,-0.04,1.4,0.56,346.62,81.79,111.51
908,1747342609350,2048.0,-0.04,1.3999999999999997,0.56,346.62000000000006,81.79,111.51
909,1747342609360,2050.5,-0.115,1.335,1.045,367.615,92.35,142.12
910,1747342609370,2052.5,-0.19,1.27,1.53,388.61,102.91,172.73
911,1747342609380,2055.0,-0.19000000000000003,1.27,1.53,388.60999999999996,102.91000000000001,172.73
912,1747342609390,2058.0,-0.19000000000000003,1.27,1.53,388.60999999999996,102.91000000000001,172.73
913,1747342609400,2060.5,-0.225,1.025,1.585,374.145,84.015,182.31
914,1747342609410,2062.5,-0.26,0.78,1.64,359.68,65.12,191.89
915,1747342609420,2065.0,-0.26,0.7799999999999999,1.64,359.68,65.12,191.89
916,1747342609430,2067.5,-0.27,0.59,1.5,348.42,54.80500000000001,191.86
917,1747342609440,2069.5,-0.27,0.59,1.5,337.16,44.49,191.83
918,1747342609450,2072.0,-0.27,0.59,1.5,337.16,44.49,191.83
919,1747342609460,2074.5,-0.27,0.59,1.5,337.16,44.49,191.83
920,1747342609470,2077.0,-0.56,0.17,2.06,313.64000000000004,7.710000000000001,182.31000000000003
921,1747342609480,2079.5,-0.56,0.17,2.06,301.88,-10.68,177.55
922,1747342609490,2081.5,-0.56,0.17,2.06,301.88,-10.68,177.55
923,1747342609500,2084.0,-0.71,-0.07666666666666665,2.436666666666667,301.88,-10.68,177.55000000000004
924,1747342609510,2086.5,-1.01,-0.57,3.19,232.12,-13.49,164.18
925,1747342609520,2089.0,-1.01,-0.57,3.19,232.12,-13.49,164.18
926,1747342609530,2091.5,-1.01,-0.57,3.19,232.12,-13.49,164.18
927,1747342609540,2093.5,-1.01,-0.57,3.19,232.12,-13.49,164.18
928,1747342609550,2096.0,-1.09,-1.0,3.25,23.25,54.44,104.06
929,1747342609560,2098.5,-1.09,-1.0,3.25,23.25,54.44,104.06
930,1747342609570,2100.5,-1.09,-1.0,3.25,23.25,54.44,104.06
931,1747342609580,2103.0,-0.9766666666666667,-0.9733333333333333,2.65,-14.103333333333333,50.696666666666665,82.19
932,1747342609590,2105.5,-0.92,-0.96,2.35,-88.81,43.21,38.45
933,1747342609600,2108.0,-0.92,-0.96,2.35,-88.81,43.21,38.45
934,1747342609610,2110.5,-0.92,-0.96,2.35,-88.81,43.21,38.45
935,1747342609620,2112.5,-1.0050000000000001,-0.875,2.51,-127.595,48.705,-2.1999999999999993
936,1747342609630,2114.5,-1.09,-0.79,2.67,-166.38,54.2,-42.85
937,1747342609640,2116.5,-1.09,-0.79,2.67,-166.38,54.2,-42.85
938,1747342609650,2119.0,-1.09,-0.79,2.67,-166.38,54.20000000000001,-42.85
939,1747342609660,2121.5,-0.81,-0.32,2.11,-236.57,11.41,-187.44
940,1747342609670,2123.5,-0.81,-0.32,2.11,-236.57,11.41,-187.44
941,1747342609680,2126.0,-0.81,-0.32,2.11,-236.57000000000002,11.410000000000002,-187.43999999999997
942,1747342609690,2128.5,-0.81,-0.32,2.11,-236.57,11.41,-187.44
943,1747342609700,2130.5,-0.53,0.2,1.9,-287.6,27.71,-238.65
944,1747342609710,2133.0,-0.53,0.20000000000000004,1.8999999999999997,-287.6,27.709999999999997,-238.65
945,1747342609720,2136.0,-0.53,0.20000000000000004,1.8999999999999997,-287.6,27.709999999999997,-238.65
946,1747342609730,2138.5,-0.53,0.2,1.9,-287.6,27.71,-238.65
947,1747342609740,2141.0,-0.57,0.66,1.83,-388.73,98.88,-243.47
948,1747342609750,2143.5,-0.57,0.66,1.83,-388.73,98.88,-243.47
949,1747342609760,2146.0,-0.57,0.66,1.83,-388.73,98.88,-243.47
950,1747342609770,2148.5,-0.53,0.9850000000000001,1.4849999999999999,-403.165,101.44,-272.92
951,1747342609780,2151.0,-0.49,1.31,1.14,-417.6000000000001,104.0,-302.37
952,1747342609790,2153.5,-0.49,1.31,1.14,-417.6,104.0,-302.37
953,1747342609800,2156.0,-0.49,1.31,1.14,-417.6000000000001,104.0,-302.37
954,1747342609810,2158.5,-0.32,1.295,0.845,-371.4,29.355,-318.85
955,1747342609820,2161.0,-0.15,1.28,0.55,-325.2,-45.29,-335.33
956,1747342609830,2163.5,-0.15,1.28,0.55,-325.2,-45.29,-335.33
957,1747342609840,2166.0,-0.15,1.28,0.55,-325.2,-45.29,-335.33
958,1747342609850,2168.5,0.06500000000000002,1.025,0.195,-267.58,-97.625,-286.655
959,1747342609860,2171.0,0.28,0.77,-0.16,-209.96,-149.96,-237.98
960,1747342609870,2173.5,0.28,0.77,-0.16,-209.96,-149.96,-237.98
961,1747342609880,2176.0,0.28,0.77,-0.16,-209.96,-149.96,-237.98
962,1747342609890,2178.5,0.1,0.76,-0.21,-107.3,-67.14,-42.3
963,1747342609900,2181.0,0.10000000000000002,0.7600000000000001,-0.21,-107.3,-67.14,-42.3
964,1747342609910,2183.5,0.1,0.76,-0.21,-107.3,-67.14,-42.3
965,1747342609920,2186.0,0.10000000000000002,0.7600000000000001,-0.21,-107.3,-67.14,-42.3
966,1747342609930,2188.5,0.15000000000000002,0.69,-0.42,-44.644999999999996,-31.68,26.884999999999998
967,1747342609940,2190.5,0.2,0.62,-0.63,18.01,3.78,96.07
968,1747342609950,2193.0,0.20000000000000004,0.62,-0.63,18.01,3.78,96.07
969,1747342609960,2195.5,0.2,0.62,-0.63,18.01,3.78,96.07
970,1747342609970,2197.5,0.06,0.73,-0.22,271.79,-4.94,155.7
971,1747342609980,2200.0,0.06,0.73,-0.22,271.79,-4.94,155.7
972,1747342609990,2202.5,0.06,0.73,-0.22,271.79,-4.94,155.7
973,1747342610000,2205.0,-0.08666666666666667,0.8766666666666666,0.22000000000000006,308.75666666666666,8.526666666666666,177.91666666666666
974,1747342610010,2207.5,-0.38,1.17,1.1,382.69,35.46,222.35
975,1747342610020,2210.0,-0.38000000000000006,1.17,1.1,382.69,35.46,222.35
976,1747342610030,2212.5,-0.38,1.17,1.1,382.69,35.46,222.35
977,1747342610040,2215.0,-0.4533333333333333,1.0733333333333333,1.24,378.1333333333334,41.46333333333333,231.3033333333333
